Experiment_Name,Paradigm,Modality,Subject,Object_Ch,Object_Pinyin,Object En,RT,ACC,Condition
E001,Continuous Naming,Speaking,1,闹钟,o4zhong1,alarm clock,651,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,大象,da4xiang4,elephant,553,1,SemanticRelated_animal_Repetition2
E001,Continuous Naming,Speaking,1,馒头,man2tou5,steamed bread,1056,1,SemanticRelated_food_Repetition2
E001,Continuous Naming,Speaking,1,耳机,er3ji1,earphone,614,1,SemanticRelated_computer_Repetition2
E001,Continuous Naming,Speaking,1,秋千,qiu1qian1,swing,800,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,豌豆,wan1dou4,pea,1148,1,SemanticRelated_vegetable_Repetition2
E001,Continuous Naming,Speaking,1,电脑,dian4o3,computer,918,1,SemanticRelated_computer_Repetition2
E001,Continuous Naming,Speaking,1,音箱,yin1xiang1,soundbox,638,1,SemanticRelated_computer_Repetition2
E001,Continuous Naming,Speaking,1,松鼠,song1shu3,squirrel,1067,1,SemanticRelated_animal_Repetition2
E001,Continuous Naming,Speaking,1,包子,bao1zi5,steamed stuffed bun,992,1,SemanticRelated_food_Repetition2
E001,Continuous Naming,Speaking,1,米饭,mi3fan4,rice,690,1,SemanticRelated_food_Repetition2
E001,Continuous Naming,Speaking,1,鳄鱼,e4yu2,alligator,135,1,SemanticRelated_animal_Repetition2
E001,Continuous Naming,Speaking,1,青椒,qing1jiao1,green pepper,1291,1,SemanticRelated_vegetable_Repetition2
E001,Continuous Naming,Speaking,1,茄子,qie2zi5,eggplant,837,1,SemanticRelated_vegetable_Repetition2
E001,Continuous Naming,Speaking,1,键盘,jian4pan2,keyboard,696,1,SemanticRelated_computer_Repetition2
E001,Continuous Naming,Speaking,1,眼睛,yan3jing5,eye,924,1,SemanticRelated_bodypart_Repetition2
E001,Continuous Naming,Speaking,1,芹菜,qin2cai4,celery,1328,1,SemanticRelated_vegetable_Repetition2
E001,Continuous Naming,Speaking,1,菠萝,bo1luo2,pineapple,775,1,SemanticRelated_fruit_Repetition2
E001,Continuous Naming,Speaking,1,耳朵,er3duo5,ear,852,1,SemanticRelated_bodypart_Repetition2
E001,Continuous Naming,Speaking,1,漏斗,lou4dou3,funnel,1036,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,别针,bie2zhen1,pin,1115,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,土豆,tu3dou4,potato,1141,1,SemanticRelated_vegetable_Repetition2
E001,Continuous Naming,Speaking,1,柿子,shi4zi5,perisimmon,NA,-1,SemanticRelated_fruit_Repetition2
E001,Continuous Naming,Speaking,1,袜子,wa4zi5,socks,665,1,SemanticRelated_clothes_Repetition2
E001,Continuous Naming,Speaking,1,围巾,wei2jin1,muffler,877,1,SemanticRelated_clothes_Repetition2
E001,Continuous Naming,Speaking,1,鼻子,bi2zi5,nose,717,1,SemanticRelated_bodypart_Repetition2
E001,Continuous Naming,Speaking,1,头发,tou2fa5,hair,818,1,SemanticRelated_bodypart_Repetition2
E001,Continuous Naming,Speaking,1,裤子,ku4zi5,pants,NA,-1,SemanticRelated_clothes_Repetition2
E001,Continuous Naming,Speaking,1,钱包,qian2bao1,wallet,739,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,草莓,cao3mei2,strawberry,650,1,SemanticRelated_fruit_Repetition2
E001,Continuous Naming,Speaking,1,西瓜,xi1gua1,watermelon,899,1,SemanticRelated_fruit_Repetition2
E001,Continuous Naming,Speaking,1,嘴巴,zui3ba5,mouth,1102,1,SemanticRelated_bodypart_Repetition2
E001,Continuous Naming,Speaking,1,大衣,da4yi1,coat,759,1,SemanticRelated_clothes_Repetition2
E001,Continuous Naming,Speaking,1,樱桃,ying1tao2,cherry,659,1,SemanticRelated_fruit_Repetition2
E001,Continuous Naming,Speaking,1,口琴,kou3qin2,harmonica,1647,1,SemanticRelated_instrument_Repetition2
E001,Continuous Naming,Speaking,1,轮船,lun2chuan2,steamboat,22,1,SemanticRelated_transportation_Repetition2
E001,Continuous Naming,Speaking,1,卡车,ka3che1,truck,605,1,SemanticRelated_transportation_Repetition2
E001,Continuous Naming,Speaking,1,杯子,bei1zi5,cup,740,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,窗帘,chuang1lian2,curtain,975,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,背心,bei4xin1,vest,982,1,SemanticRelated_clothes_Repetition2
E001,Continuous Naming,Speaking,1,瓢虫,piao2chong2,ladybug,819,1,SemanticRelated_insect_Repetition2
E001,Continuous Naming,Speaking,1,吉他,ji2ta1,guitar,1543,1,SemanticRelated_instrument_Repetition2
E001,Continuous Naming,Speaking,1,贝壳,bei4ke2,shell,922,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,摩托,mo2tuo1,motorbike,731,1,SemanticRelated_transportation_Repetition2
E001,Continuous Naming,Speaking,1,小号,xiao3hao4,trumpet,NA,-1,SemanticRelated_instrument_Repetition2
E001,Continuous Naming,Speaking,1,弹弓,dan4gong1,catapult,1024,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,飞机,fei1ji1,plane,622,1,SemanticRelated_transportation_Repetition2
E001,Continuous Naming,Speaking,1,蜜蜂,mi4feng1,bee,1738,1,SemanticRelated_insect_Repetition2
E001,Continuous Naming,Speaking,1,房子,fang2zi5,house,646,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,钢琴,gang1qin2,pinao,1003,1,SemanticRelated_instrument_Repetition2
E001,Continuous Naming,Speaking,1,二胡,er4hu2,urheen,NA,-1,SemanticRelated_instrument_Repetition2
E001,Continuous Naming,Speaking,1,火车,huo3che1,train,773,1,SemanticRelated_transportation_Repetition2
E001,Continuous Naming,Speaking,1,蜗牛,wo1niu2,snail,566,1,SemanticRelated_insect_Repetition2
E001,Continuous Naming,Speaking,1,蜻蜓,qing1ting2,dragonfly,767,1,SemanticRelated_insect_Repetition2
E001,Continuous Naming,Speaking,1,扫帚,sao4zhou5,broom,964,1,SemanticRelated_tool_Repetition2
E001,Continuous Naming,Speaking,1,书桌,shu1zhuo1,desk,925,1,SemanticRelated_furniture_Repetition2
E001,Continuous Naming,Speaking,1,蜘蛛,zhi1zhu1,spider,1035,1,SemanticRelated_insect_Repetition2
E001,Continuous Naming,Speaking,1,电钻,dian4zuan4,electric drill,835,1,SemanticRelated_tool_Repetition2
E001,Continuous Naming,Speaking,1,斧子,fu3zi5,axe,1031,1,SemanticRelated_tool_Repetition2
E001,Continuous Naming,Speaking,1,尺子,chi3zi5,ruler,768,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,沙发,sha1fa1,sofa,540,1,SemanticRelated_furniture_Repetition2
E001,Continuous Naming,Speaking,1,凳子,deng4zi5,stool,984,1,SemanticRelated_furniture_Repetition2
E001,Continuous Naming,Speaking,1,喷壶,pen1hu2,watering can,1307,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,熨斗,yun4dou3,iron,1162,1,SemanticRelated_tool_Repetition2
E001,Continuous Naming,Speaking,1,椅子,yi3zi5,chair,561,1,SemanticRelated_furniture_Repetition2
E001,Continuous Naming,Speaking,1,啤酒,pi2jiu3,beer,801,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,瓶子,ping2zi5,bottle,1066,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,炸弹,zha4dan4,bomb,867,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,磁铁,ci2tie3,magnet,854,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,开关,kai1guan1,switch,674,1,SemanticRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,1,剪刀,jian3dao1,scissors,641,1,SemanticRelated_tool_Repetition2
E001,Continuous Naming,Speaking,1,柜子,gui4zi5,cabinet,592,1,SemanticRelated_furniture_Repetition2
E001,Continuous Naming,Speaking,2,信封,xin4feng1,envelope,670,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,天平,tian1ping2,balance,933,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,毛笔,mao2bi3,writing brush,674,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,骆驼,luo4tuo5,camel,730,1,PhonologyRelated_luo_Repetition1
E001,Continuous Naming,Speaking,2,烟斗,yan1dou3,smoking pipe,859,1,PhonologyRelated_yan_Repetition1
E001,Continuous Naming,Speaking,2,眼镜,yan3jing4,glasses,597,1,PhonologyRelated_yan_Repetition1
E001,Continuous Naming,Speaking,2,教堂,jiao4tang2,church,672,1,PhonologyRelated_jiao_Repetition1
E001,Continuous Naming,Speaking,2,拐杖,guai3zhang4,walking stick,866,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,戒指,jie4zhi5,ring,NA,-1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,交警,jiao1jing3,traffic police,NA,-1,PhonologyRelated_jiao_Repetition1
E001,Continuous Naming,Speaking,2,罗盘,luo2pan2,compass,NA,-1,PhonologyRelated_luo_Repetition1
E001,Continuous Naming,Speaking,2,台灯,tai2deng1,lamp,710,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,烟囱,yan1cong1,chimney,1749,1,PhonologyRelated_yan_Repetition1
E001,Continuous Naming,Speaking,2,螺丝,luo2si1,screw,1332,0,PhonologyRelated_luo_Repetition1
E001,Continuous Naming,Speaking,2,萝卜,luo2bo5,carrot,853,1,PhonologyRelated_luo_Repetition1
E001,Continuous Naming,Speaking,2,夹子,jia1zi5,clip,1085,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,胶卷,jiao1juan3,film,973,1,PhonologyRelated_jiao_Repetition1
E001,Continuous Naming,Speaking,2,燕子,yan4zi5,swallow,980,1,PhonologyRelated_yan_Repetition1
E001,Continuous Naming,Speaking,2,竖琴,shu4qin2,harp,1055,1,PhonologyRelated_shu_Repetition1
E001,Continuous Naming,Speaking,2,落日,luo4ri4,sunset,1088,1,PhonologyRelated_luo_Repetition1
E001,Continuous Naming,Speaking,2,颜料,yan2liao4,paint,956,1,PhonologyRelated_yan_Repetition1
E001,Continuous Naming,Speaking,2,轿车,jiao4che1,car,892,1,PhonologyRelated_jiao_Repetition1
E001,Continuous Naming,Speaking,2,脚印,jiao3yin4,footprint,656,1,PhonologyRelated_jiao_Repetition1
E001,Continuous Naming,Speaking,2,鼠标,shu3biao1,mouse,867,1,PhonologyRelated_shu_Repetition1
E001,Continuous Naming,Speaking,2,葫芦,hu2lu5,calabash,935,1,PhonologyRelated_hu_Repetition1
E001,Continuous Naming,Speaking,2,麻花,ma2hua1,fried dough twist,853,1,PhonologyRelated_ma_Repetition1
E001,Continuous Naming,Speaking,2,梳子,shu1zi5,comb,534,1,PhonologyRelated_shu_Repetition1
E001,Continuous Naming,Speaking,2,胡子,hu2zi5,beard,1102,1,PhonologyRelated_hu_Repetition1
E001,Continuous Naming,Speaking,2,蝴蝶,hu2die2,butterfly,692,1,PhonologyRelated_hu_Repetition1
E001,Continuous Naming,Speaking,2,风筝,feng1zheng5,kite,687,1,PhonologyRelated_feng_Repetition1
E001,Continuous Naming,Speaking,2,马蹄,ma3ti2,waternut,834,0,PhonologyRelated_ma_Repetition1
E001,Continuous Naming,Speaking,2,麻雀,ma2que4,sparrow,1811,1,PhonologyRelated_ma_Repetition1
E001,Continuous Naming,Speaking,2,坦克,tan3ke4,tank,831,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,树枝,shu4zhi1,branch,1261,1,PhonologyRelated_shu_Repetition1
E001,Continuous Naming,Speaking,2,书包,shu1bao1,schoolbag,794,1,PhonologyRelated_shu_Repetition1
E001,Continuous Naming,Speaking,2,湖泊,hu2po1,lake,838,1,PhonologyRelated_hu_Repetition1
E001,Continuous Naming,Speaking,2,风扇,feng1shan4,electric fan,1069,1,PhonologyRelated_feng_Repetition1
E001,Continuous Naming,Speaking,2,蜂窝,feng1wo1,honeycomb,NA,-1,PhonologyRelated_feng_Repetition1
E001,Continuous Naming,Speaking,2,蚂蚁,ma3yi3,ant,1286,1,PhonologyRelated_ma_Repetition1
E001,Continuous Naming,Speaking,2,花瓶,hua1ping2,vase,777,0,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,护士,hu4shi5,nurse,759,1,PhonologyRelated_hu_Repetition1
E001,Continuous Naming,Speaking,2,马桶,ma3tong3,toilet,1296,1,PhonologyRelated_ma_Repetition1
E001,Continuous Naming,Speaking,2,枫叶,feng1ye4,maple leaf,899,0,PhonologyRelated_feng_Repetition1
E001,Continuous Naming,Speaking,2,项链,xiang4lian4,necklace,734,1,PhonologyRelated_xiang_Repetition1
E001,Continuous Naming,Speaking,2,香蕉,xiang1jiao1,banana,705,1,PhonologyRelated_xiang_Repetition1
E001,Continuous Naming,Speaking,2,凤凰,feng4huang2,phoenix,1041,1,PhonologyRelated_feng_Repetition1
E001,Continuous Naming,Speaking,2,太阳,tai4yang2,sunset,595,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,橡皮,xiang4pi2,eraser,1049,1,PhonologyRelated_xiang_Repetition1
E001,Continuous Naming,Speaking,2,雨伞,yu3san3,umbrella,714,1,PhonologyRelated_yu_Repetition1
E001,Continuous Naming,Speaking,2,算盘,suan4pan2,abacus,610,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,镜子,jing4zi5,mirror,864,1,PhonologyRelated_jing_Repetition1
E001,Continuous Naming,Speaking,2,渔夫,yu2fu1,fisherman,1042,1,PhonologyRelated_yu_Repetition1
E001,Continuous Naming,Speaking,2,士兵,shi4bing1,soldier,1056,1,PhonologyRelated_shi_Repetition1
E001,Continuous Naming,Speaking,2,狮子,shi1zi5,lion,677,1,PhonologyRelated_shi_Repetition1
E001,Continuous Naming,Speaking,2,箱子,xiang1zi5,case,577,0,PhonologyRelated_xiang_Repetition1
E001,Continuous Naming,Speaking,2,井盖,jing3gai4,well cover,729,1,PhonologyRelated_jing_Repetition1
E001,Continuous Naming,Speaking,2,鱼缸,yu2gang1,fishbowl,1294,1,PhonologyRelated_yu_Repetition1
E001,Continuous Naming,Speaking,2,羽毛,yu3mao2,feathre,1036,1,PhonologyRelated_yu_Repetition1
E001,Continuous Naming,Speaking,2,食指,shi2zhi3,forefinger,655,1,PhonologyRelated_shi_Repetition1
E001,Continuous Naming,Speaking,2,相机,xiang4ji1,camera,740,1,PhonologyRelated_xiang_Repetition1
E001,Continuous Naming,Speaking,2,皇冠,huang2guan1,crown,659,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,石头,shi2tou5,stone,644,1,PhonologyRelated_shi_Repetition1
E001,Continuous Naming,Speaking,2,静脉,jing4mai4,vein,1243,1,PhonologyRelated_jing_Repetition1
E001,Continuous Naming,Speaking,2,喇叭,la3ba5,horn,1303,1,PhonologyRelated_la_Repetition1
E001,Continuous Naming,Speaking,2,玉米,yu4mi3,corn,880,1,PhonologyRelated_yu_Repetition1
E001,Continuous Naming,Speaking,2,鲸鱼,jing1yu2,whale,902,1,PhonologyRelated_jing_Repetition1
E001,Continuous Naming,Speaking,2,精灵,jing1ling2,demon,842,1,PhonologyRelated_jing_Repetition1
E001,Continuous Naming,Speaking,2,试管,shi4guan3,test tube,1258,1,PhonologyRelated_shi_Repetition1
E001,Continuous Naming,Speaking,2,海螺,hai3luo2,sea snail,1375,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,足球,zu2qiu2,football,997,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,腊梅,la4mei2,wintersweet,1583,1,PhonologyRelated_la_Repetition1
E001,Continuous Naming,Speaking,2,车轮,che1lun2,wheel,735,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,邮票,you2piao4,stamp,722,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,钉子,ding1zi5,nail,1031,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,拖鞋,tuo1xie2,slippers,773,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,辣椒,la4jiao1,pepper,1543,0,PhonologyRelated_la_Repetition1
E001,Continuous Naming,Speaking,2,冰箱,bing1xiang1,fridger,1041,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,栅栏,zha4lan5,fence,761,1,PhonologyRelated_FILLER_Repetition1
E001,Continuous Naming,Speaking,2,蜡烛,la4zhu2,candle,795,1,PhonologyRelated_la_Repetition1
E001,Continuous Naming,Speaking,2,拉链,la1lian4,zipper,898,1,PhonologyRelated_la_Repetition1
E001,Continuous Naming,Speaking,2,戒指,jie4zhi5,ring,722,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,钉子,ding1zi5,nail,855,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,试管,shi4guan3,test tube,755,1,PhonologyRelated_shi_Repetition2
E001,Continuous Naming,Speaking,2,烟囱,yan1cong1,chimney,728,1,PhonologyRelated_yan_Repetition2
E001,Continuous Naming,Speaking,2,烟斗,yan1dou3,smoking pipe,610,1,PhonologyRelated_yan_Repetition2
E001,Continuous Naming,Speaking,2,士兵,shi4bing1,soldier,1054,1,PhonologyRelated_shi_Repetition2
E001,Continuous Naming,Speaking,2,交警,jiao1jing3,traffic police,743,1,PhonologyRelated_jiao_Repetition2
E001,Continuous Naming,Speaking,2,拖鞋,tuo1xie2,slippers,715,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,邮票,you2piao4,stamp,699,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,眼镜,yan3jing4,glasses,598,1,PhonologyRelated_yan_Repetition2
E001,Continuous Naming,Speaking,2,食指,shi2zhi3,forefinger,581,1,PhonologyRelated_shi_Repetition2
E001,Continuous Naming,Speaking,2,脚印,jiao3yin4,footprint,716,1,PhonologyRelated_jiao_Repetition2
E001,Continuous Naming,Speaking,2,算盘,suan4pan2,abacus,674,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,箱子,xiang1zi5,case,1235,0,PhonologyRelated_xiang_Repetition2
E001,Continuous Naming,Speaking,2,胶卷,jiao1juan3,film,708,1,PhonologyRelated_jiao_Repetition2
E001,Continuous Naming,Speaking,2,教堂,jiao4tang2,church,930,1,PhonologyRelated_jiao_Repetition2
E001,Continuous Naming,Speaking,2,颜料,yan2liao4,paint,861,1,PhonologyRelated_yan_Repetition2
E001,Continuous Naming,Speaking,2,狮子,shi1zi5,lion,730,1,PhonologyRelated_shi_Repetition2
E001,Continuous Naming,Speaking,2,石头,shi2tou5,stone,681,1,PhonologyRelated_shi_Repetition2
E001,Continuous Naming,Speaking,2,燕子,yan4zi5,swallow,1622,1,PhonologyRelated_yan_Repetition2
E001,Continuous Naming,Speaking,2,相机,xiang4ji1,camera,653,1,PhonologyRelated_xiang_Repetition2
E001,Continuous Naming,Speaking,2,橡皮,xiang4pi2,eraser,933,1,PhonologyRelated_xiang_Repetition2
E001,Continuous Naming,Speaking,2,轿车,jiao4che1,car,1027,1,PhonologyRelated_jiao_Repetition2
E001,Continuous Naming,Speaking,2,拉链,la1lian4,zipper,827,1,PhonologyRelated_la_Repetition2
E001,Continuous Naming,Speaking,2,香蕉,xiang1jiao1,banana,594,1,PhonologyRelated_xiang_Repetition2
E001,Continuous Naming,Speaking,2,马桶,ma3tong3,toilet,668,1,PhonologyRelated_ma_Repetition2
E001,Continuous Naming,Speaking,2,腊梅,la4mei2,wintersweet,993,1,PhonologyRelated_la_Repetition2
E001,Continuous Naming,Speaking,2,花瓶,hua1ping2,vase,800,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,冰箱,bing1xiang1,fridger,698,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,项链,xiang4lian4,necklace,773,1,PhonologyRelated_xiang_Repetition2
E001,Continuous Naming,Speaking,2,麻花,ma2hua1,fried dough twist,926,1,PhonologyRelated_ma_Repetition2
E001,Continuous Naming,Speaking,2,枫叶,feng1ye4,maple leaf,699,1,PhonologyRelated_feng_Repetition2
E001,Continuous Naming,Speaking,2,风扇,feng1shan4,electric fan,747,0,PhonologyRelated_feng_Repetition2
E001,Continuous Naming,Speaking,2,喇叭,la3ba5,horn,769,1,PhonologyRelated_la_Repetition2
E001,Continuous Naming,Speaking,2,辣椒,la4jiao1,pepper,1874,1,PhonologyRelated_la_Repetition2
E001,Continuous Naming,Speaking,2,凤凰,feng4huang2,phoenix,874,1,PhonologyRelated_feng_Repetition2
E001,Continuous Naming,Speaking,2,栅栏,zha4lan5,fence,659,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,麻雀,ma2que4,sparrow,503,1,PhonologyRelated_ma_Repetition2
E001,Continuous Naming,Speaking,2,马蹄,ma3ti2,waternut,800,1,PhonologyRelated_ma_Repetition2
E001,Continuous Naming,Speaking,2,蜡烛,la4zhu2,candle,740,1,PhonologyRelated_la_Repetition2
E001,Continuous Naming,Speaking,2,蜂窝,feng1wo1,honeycomb,978,1,PhonologyRelated_feng_Repetition2
E001,Continuous Naming,Speaking,2,蚂蚁,ma3yi3,ant,926,1,PhonologyRelated_ma_Repetition2
E001,Continuous Naming,Speaking,2,鼠标,shu3biao1,mouse,727,1,PhonologyRelated_shu_Repetition2
E001,Continuous Naming,Speaking,2,渔夫,yu2fu1,fisherman,953,1,PhonologyRelated_yu_Repetition2
E001,Continuous Naming,Speaking,2,雨伞,yu3san3,umbrella,667,1,PhonologyRelated_yu_Repetition2
E001,Continuous Naming,Speaking,2,太阳,tai4yang2,sunset,628,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,夹子,jia1zi5,clip,894,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,风筝,feng1zheng5,kite,239,0,PhonologyRelated_feng_Repetition2
E001,Continuous Naming,Speaking,2,井盖,jing3gai4,well cover,816,1,PhonologyRelated_jing_Repetition2
E001,Continuous Naming,Speaking,2,树枝,shu4zhi1,branch,664,1,PhonologyRelated_shu_Repetition2
E001,Continuous Naming,Speaking,2,毛笔,mao2bi3,writing brush,736,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,玉米,yu4mi3,corn,1208,1,PhonologyRelated_yu_Repetition2
E001,Continuous Naming,Speaking,2,书包,shu1bao1,schoolbag,760,1,PhonologyRelated_shu_Repetition2
E001,Continuous Naming,Speaking,2,天平,tian1ping2,balance,759,1,PhonologyRelated_FILLER_Repetition2
E001,Continuous Naming,Speaking,2,鱼缸,yu2gang1,fishbowl,1249,1,PhonologyRelated_yu_Repetition2
E001,Continuous Naming,Speaking,2,镜子,jing4zi5,mirror,773,1,PhonologyRelated_jing_Repetition2
