ID,Word,IMA_M,IMA_SD,IMA_MIN,IMA_MAX,IMA_N
5516,女婿,5.33333,2.12916,1,7,21
5517,殴打,6.38889,0.84984,5,7,18
5518,呕吐,6.21053,0.78733,5,7,19
5519,偶尔,2.68966,2.07198,1,7,29
5520,偶然,3.27273,2.07437,1,7,22
5521,偶像,5.36364,1.94068,1,7,22
5522,爬行,6.19048,1.20909,4,7,21
5523,拍板,4.04651,1.96340,1,7,43
5524,拍打,5.81818,1.53177,2,7,22
5525,拍卖,5.00000,1.91943,1,7,20
5526,拍摄,5.45455,1.79224,1,7,22
5527,拍照,5.72727,1.72328,2,7,22
5528,排比,4.45455,2.24090,1,7,22
5529,排场,4.25000,2.09950,1,7,20
5530,排斥,4.20000,2.33057,1,7,20
5531,排除,3.95833,1.57367,1,7,24
5532,排队,5.66667,1.59164,2,7,21
5533,排放,3.82609,2.01477,1,7,23
5534,排挤,4.65000,2.13431,1,7,20
5535,排练,5.00000,1.45095,3,7,20
5536,排列,4.71429,1.70713,1,7,21
5537,排名,4.55000,2.18789,1,7,20
5538,排遣,3.62500,2.01759,1,7,24
5539,排球,6.63158,0.68399,5,7,19
5540,排污,4.75000,1.88833,1,7,20
5541,排泄,4.56522,2.33211,1,7,23
5542,徘徊,4.85000,1.87153,1,7,20
5543,牌照,6.00000,1.21395,4,7,20
5544,派别,4.14286,2.19740,1,7,21
5545,派遣,4.90476,2.25621,1,7,21
5546,攀登,6.59091,0.66613,5,7,22
5547,攀升,4.60000,2.34857,1,7,20
5548,攀谈,4.10000,1.80351,1,7,20
5549,盘缠,4.81818,1.68003,2,7,22
5550,盘踞,3.40909,2.01563,1,7,22
5551,盘曲,4.52174,1.99703,1,7,23
5552,盘算,4.18182,1.73580,1,7,22
5553,盘腿,6.04762,1.28360,2,7,21
5554,盘问,4.25581,1.73333,1,7,43
5555,盘旋,5.68421,1.29326,3,7,19
5556,盘子,6.95238,0.21822,6,7,21
5557,蹒跚,4.90000,1.51831,2,7,20
5558,判处,3.54545,2.10955,1,7,22
5559,判定,4.00000,1.91943,1,7,20
5560,判断,4.00000,2.27110,1,7,20
5561,判决,3.95455,2.33966,1,7,22
5562,盼望,4.10000,2.10013,1,7,20
5563,叛变,3.90000,2.14966,1,7,20
5564,叛离,3.31818,1.61500,1,7,22
5565,叛乱,4.04545,2.17074,1,7,22
5566,叛逆,4.22727,2.15874,1,7,22
5567,叛逃,3.63636,1.94208,1,7,44
5568,叛徒,5.14286,2.12804,1,7,21
5569,庞大,4.60000,2.28035,1,7,20
5570,旁边,4.15000,2.36810,1,7,20
5571,旁人,4.40909,2.36359,1,7,22
5572,螃蟹,6.95238,0.21822,6,7,21
5573,胖子,6.43478,0.89575,4,7,23
5574,抛弃,4.80000,2.04167,1,7,20
5575,刨子,4.40000,2.60364,1,7,20
5576,咆哮,6.00000,1.26491,3,7,21
5577,袍子,5.43478,1.44052,2,7,23
5578,跑步,5.90909,1.63034,2,7,22
5579,跑道,6.58537,0.63149,5,7,41
5580,泡沫,6.68421,0.47757,6,7,19
5581,炮弹,6.45000,0.75915,5,7,20
5582,炮火,5.55556,1.47024,2,7,45
5583,胚胎,5.04762,1.74574,1,7,21
5584,陪伴,4.86957,1.76595,1,7,23
5585,陪衬,3.86957,2.02943,1,7,23
5586,陪同,5.10000,1.86096,1,7,20
5587,培训,4.33333,1.71100,1,7,24
5588,培养,4.45000,2.13923,1,7,20
5589,培育,3.73913,1.91210,1,7,23
5590,培植,4.25000,1.94327,1,7,20
5591,赔偿,3.91304,2.02064,1,7,23
5592,佩服,4.75000,1.80278,1,7,20
5593,配备,4.19048,1.88730,1,7,21
5594,配合,3.65000,1.81442,1,7,20
5595,配件,4.75000,1.99671,1,7,20
5596,配偶,5.75000,1.29269,3,7,20
5597,配套,4.19048,2.24987,1,7,21
5598,配置,4.35000,2.25424,1,7,20
5599,喷泉,6.73684,0.56195,5,7,19
5600,喷射,5.68421,1.41628,3,7,19
5601,喷涌,5.00000,2.22427,1,7,20
5602,烹饪,6.26087,0.91539,4,7,23
5603,烹调,4.50000,1.86501,1,7,24
5604,朋友,5.28571,1.90113,2,7,21
5605,蓬勃,4.15000,2.00722,1,7,20
5606,蓬乱,4.82222,2.13508,1,7,45
5607,蓬松,4.68182,2.23365,1,7,22
5608,澎湃,3.47826,1.83079,1,7,23
5609,膨胀,4.77273,1.77098,2,7,22
5610,捧场,4.00000,2.11570,1,7,22
5611,碰见,4.80952,2.18218,1,7,21
5612,碰巧,3.17391,2.30912,1,7,23
5613,碰撞,4.80000,2.09545,1,7,45
5614,批驳,4.09524,2.04707,1,7,21
5615,批发,4.59091,1.65210,2,7,22
5616,批判,3.65000,2.08440,1,7,20
5617,批评,4.37500,1.78916,1,7,24
5618,批示,4.05000,1.70062,1,7,20
5619,批阅,5.33333,2.00832,1,7,21
5620,批注,4.22727,2.11417,1,7,22
5621,批准,3.90476,1.86828,1,7,21
5622,披露,4.00000,1.62369,1,7,23
5623,霹雳,5.00000,2.15211,1,7,20
5624,皮带,6.89286,0.31497,6,7,28
5625,皮肤,6.47368,0.69669,5,7,19
5626,皮革,6.10000,0.91191,4,7,20
5627,皮毛,6.36842,0.83070,4,7,19
5628,皮球,6.40000,0.99472,4,7,20
5629,皮鞋,6.89474,0.31530,6,7,19
5630,皮癣,4.65000,1.92696,2,7,20
5631,疲惫,4.85000,2.05900,1,7,20
5632,疲乏,4.42857,1.69031,1,7,21
5633,疲倦,4.69565,2.24489,1,7,23
5634,疲劳,5.28571,2.26148,1,7,21
5635,啤酒,6.80952,0.40237,6,7,21
5636,琵琶,6.46341,1.00244,4,7,41
5637,脾气,3.68966,2.18932,1,7,29
5638,匹配,4.38095,2.31249,1,7,21
5639,屁股,6.82143,0.39002,6,7,28
5640,媲美,3.10345,2.02387,1,7,29
5641,僻静,4.90000,2.02355,1,7,20
5642,僻远,4.86957,1.71370,2,7,23
5643,譬如,3.04348,2.20492,1,7,23
5644,偏爱,4.06897,1.94442,1,7,29
5645,偏差,3.95000,1.90498,1,7,20
5646,偏激,3.00000,1.95180,1,7,22
5647,偏见,3.45000,1.90498,1,7,20
5648,偏旁,4.65909,2.16680,1,7,44
5649,偏僻,4.65000,1.81442,1,7,20
5650,偏偏,2.55172,1.90087,1,7,29
5651,偏颇,2.79592,1.81406,1,7,49
5652,偏袒,4.63636,1.98915,1,7,22
5653,偏心,4.54167,1.58743,2,7,24
5654,偏远,4.71429,1.82052,1,7,21
5655,篇幅,4.13636,2.27398,1,7,22
5656,翩翩,3.52381,2.40040,1,7,21
5657,片段,3.95455,1.93900,1,7,22
5658,片刻,2.54545,1.68261,1,6,22
5659,片面,3.80952,2.18218,1,7,21
5660,片子,5.40000,1.39170,3,7,20
5661,骗取,4.70000,2.06559,1,7,40
5662,骗人,4.21739,2.27549,1,7,23
5663,骗子,6.04545,1.29016,3,7,22
5664,剽悍,4.27273,2.07437,1,7,22
5665,漂白,5.33333,1.98326,1,7,21
5666,漂泊,4.13636,1.67034,1,7,22
5667,漂浮,5.95000,1.23438,3,7,20
5668,漂亮,5.78947,1.31567,3,7,19
5669,漂流,4.90476,2.27826,1,7,21
5670,漂染,4.90476,1.99762,1,7,21
5671,漂洗,5.04545,1.73814,1,7,44
5672,漂移,5.15000,2.03328,1,7,20
5673,缥缈,3.65000,2.05900,1,7,20
5674,飘荡,4.26087,1.48377,2,7,23
5675,飘动,5.50000,1.39548,2,7,20
5676,飘拂,4.90476,2.14254,1,7,21
5677,飘浮,5.23810,1.81397,1,7,21
5678,飘零,3.40909,2.17473,1,7,22
5679,飘落,5.14286,2.00713,1,7,21
5680,飘洒,4.50000,1.90567,1,7,20
5681,飘扬,5.40000,1.39170,3,7,20
5682,飘摇,4.33333,2.12916,1,7,21
5683,飘逸,4.90476,2.16575,1,7,21
5684,撇嘴,5.90000,1.61404,1,7,40
5685,拼搏,4.22727,1.97440,1,7,22
5686,拼凑,4.06977,2.14249,1,7,43
5687,拼接,5.40909,1.59341,2,7,22
5688,拼命,4.65000,2.23077,1,7,20
5689,拼写,4.27273,1.98042,1,7,22
5690,贫乏,3.50000,1.94569,1,7,22
5691,贫寒,5.60870,1.52968,2,7,23
5692,贫瘠,3.91304,1.72977,1,7,23
5693,贫苦,4.80000,2.16673,1,7,20
5694,贫困,5.36364,1.73330,2,7,22
5695,贫穷,4.86364,2.23171,1,7,22
5696,频道,4.26087,2.17877,1,7,23
5697,频繁,3.95000,2.35025,1,7,20
5698,频率,3.86207,2.15015,1,7,29
5699,频频,2.86364,1.90976,1,6,22
5700,品尝,4.78261,1.83294,1,7,23
5701,品德,3.22727,2.30799,1,7,22
5702,品格,2.81818,1.53177,1,6,22
5703,品行,3.71429,2.10102,1,7,21
5704,品味,3.55000,2.30503,1,7,20
5705,品牌,4.95000,2.07488,1,7,40
5706,品位,3.95000,2.25890,1,7,20
5707,品质,3.36957,1.95912,1,7,46
5708,品种,4.15000,2.30046,1,7,20
5709,聘请,4.23810,2.11907,1,7,21
5710,聘用,3.72727,1.95623,1,7,22
5711,平安,4.20000,2.46235,1,7,20
5712,平常,3.50000,1.57280,1,6,20
5713,平淡,4.09524,2.32174,1,7,21
5714,平等,4.78571,2.20350,1,7,42
5715,平地,5.90000,1.37267,3,7,20
5716,平定,3.60000,2.06219,1,7,20
5717,平凡,3.75000,2.07428,1,7,20
5718,平方,3.95455,2.19257,1,7,22
5719,平和,4.05000,2.28208,1,7,20
5720,平衡,3.65217,1.92138,1,7,23
5721,平滑,4.68182,2.12438,1,7,22
5722,平缓,3.52174,1.78044,1,7,23
5723,平静,3.68182,1.86155,1,7,22
5724,平均,3.58333,2.06243,1,7,24
5725,平面,4.96552,1.82214,1,7,29
5726,平民,5.80952,1.28915,3,7,21
5727,平日,3.45000,2.11449,1,7,20
5728,平生,3.42857,2.31455,1,7,21
5729,平时,4.20000,2.39737,1,7,20
5730,平实,3.04545,2.05814,1,7,22
5731,平台,4.30000,2.17885,1,7,20
5732,平坦,5.00000,2.17643,1,7,20
5733,平添,4.04348,2.22544,1,7,23
5734,平稳,3.84783,1.97729,1,7,46
5735,平息,3.50000,1.76867,1,7,40
5736,平易,3.35000,1.92696,1,6,20
5737,平庸,3.85000,1.89945,1,7,20
5738,平原,5.60000,2.06219,1,7,20
5739,平整,4.73913,2.02748,1,7,23
5740,评比,4.40909,1.59341,1,7,22
5741,评估,4.05000,2.06410,1,7,20
5742,评价,3.85000,2.16677,1,7,40
5743,评论,4.86047,2.14455,1,7,43
5744,评判,4.35000,2.23077,1,7,20
5745,评审,3.50000,2.11007,1,7,22
5746,评选,4.10000,1.86096,1,7,20
5747,评议,4.30000,2.25015,1,7,20
5748,苹果,6.88889,0.32338,6,7,18
5749,凭借,3.27273,2.11979,1,7,22
5750,凭空,3.08333,1.76725,1,7,24
5751,凭证,3.59091,1.91881,1,7,22
5752,屏幕,6.16667,1.16696,3,7,42
5753,屏障,5.13043,1.48643,2,7,23
5754,瓶颈,3.40909,2.03912,1,7,22
5755,瓶子,6.80952,0.51177,5,7,21
5756,泼辣,4.90476,2.09535,1,7,21
5757,婆婆,6.00000,1.38013,3,7,22
5758,婆娑,1.92857,1.11981,1,4,28
5759,迫害,4.09524,2.07135,1,7,21
5760,迫切,3.55000,1.87715,1,7,20
5761,迫使,3.43478,1.80926,1,7,46
5762,破案,4.85714,2.24245,1,7,21
5763,破败,3.82609,2.05939,1,7,23
5764,破产,4.15217,1.84953,1,7,46
5765,破格,2.68421,1.33552,1,6,19
5766,破坏,4.75000,2.22131,1,7,20
5767,破获,3.25000,1.97017,1,7,20
5768,破解,3.90476,2.21144,1,7,21
5769,破旧,3.95455,2.35993,1,7,22
5770,破烂,5.20000,2.04167,1,7,20
5771,破裂,4.31034,1.73418,1,7,29
5772,破灭,3.70000,1.86660,1,7,20
5773,破碎,3.95000,1.66938,1,7,20
5774,破损,4.40000,2.25715,1,7,20
5775,破绽,3.36364,2.08271,1,7,22
5776,魄力,3.13636,1.61232,1,7,22
5777,剖析,3.90476,1.97243,1,7,21
5778,扑克,6.47368,1.12390,3,7,19
5779,扑灭,5.19048,1.83355,1,7,21
5780,铺设,3.40909,2.23945,1,7,22
5781,铺子,5.45000,1.63755,2,7,20
5782,匍匐,5.70000,1.49032,2,7,20
5783,菩萨,6.44444,0.70479,5,7,18
5784,葡萄,6.76190,0.53896,5,7,21
5785,朴实,5.04348,1.42950,2,7,23
5786,朴素,3.50000,2.17672,1,7,22
5787,普遍,3.90909,2.20193,1,7,22
5788,普及,3.60000,2.32605,1,7,20
5789,普通,3.20000,1.54238,1,6,20
5790,普照,2.91304,1.99802,1,7,23
5791,谱写,4.19048,2.22753,1,7,21
5792,瀑布,6.61111,0.60768,5,7,18
5793,曝光,4.00000,2.16025,1,7,22
5794,七夕,4.40909,2.51962,1,7,22
5795,妻子,5.33333,1.59164,2,7,21
5796,柴草,5.30000,2.00263,1,7,20
5797,栖息,4.26087,2.15781,1,7,23
5798,凄惨,3.60870,2.10495,1,7,23
5799,凄苦,3.87500,1.91816,1,7,24
5800,凄厉,3.26190,1.65367,1,7,42
5801,凄凉,3.68182,2.43753,1,7,22
5802,凄迷,2.40909,1.36832,1,5,22
5803,期待,4.15000,2.08440,1,7,20
5804,期间,3.65000,2.10950,1,7,20
5805,期年,3.34783,2.20760,1,7,23
5806,期盼,4.00000,1.91943,1,7,20
5807,期望,3.55172,1.90087,1,7,29
5808,期限,3.47826,2.06419,1,7,23
5809,欺负,5.65000,1.08942,4,7,20
5810,欺凌,5.04545,1.49530,3,7,22
5811,欺骗,4.13636,2.21027,1,7,22
5812,欺辱,4.15000,1.87153,2,7,20
5813,欺侮,4.56522,1.67403,2,7,23
5814,欺压,4.45000,2.25890,1,7,20
5815,欺诈,4.25000,2.17340,1,7,20
5816,漆黑,5.85714,1.45896,3,7,21
5817,蹊跷,2.72727,1.85631,1,6,22
5818,齐备,2.63636,1.67745,1,6,22
5819,齐集,4.19048,1.96517,1,7,21
5820,齐全,3.72000,2.05078,1,7,50
5821,齐整,4.65306,1.88802,1,7,49
5822,其次,2.95238,2.13251,1,7,21
5823,其间,2.38095,1.43095,1,6,21
5824,其实,2.42857,1.24786,1,4,21
5825,其他,3.20000,2.23842,1,7,20
5826,其余,3.54545,1.79224,1,7,22
5827,其中,3.00000,1.91943,1,7,20
5828,奇怪,3.34783,1.89757,1,7,23
5829,奇观,4.90000,1.99737,1,7,20
5830,奇幻,4.20833,1.79320,1,7,24
5831,奇迹,3.80000,2.15710,1,7,50
5832,奇景,5.43478,1.67403,2,7,23
5833,奇丽,3.04545,1.73143,1,7,22
5834,奇妙,3.50000,2.14047,1,7,50
5835,奇巧,2.95455,1.93900,1,7,22
5836,奇缺,3.75000,1.94327,1,7,20
5837,奇特,3.00000,1.90238,1,7,22
5838,奇异,3.48980,2.00128,1,7,49
5839,歧视,3.86364,2.09978,1,7,22
5840,歧途,3.66667,1.76109,1,7,24
5841,祈祷,4.90909,1.96265,1,7,44
5842,祈求,4.35000,2.10950,1,7,20
5843,颀长,2.05000,1.46808,1,5,20
5844,崎岖,4.81818,1.84226,1,7,22
5845,骑手,6.00000,1.33771,3,7,20
5846,旗杆,6.44828,0.98511,4,7,29
5847,旗帜,6.70370,0.54171,5,7,27
5848,乞丐,5.65000,1.92696,1,7,20
5849,乞求,5.05000,1.84890,1,7,20
5850,乞讨,6.13043,1.09977,4,7,23
5851,岂非,2.53061,1.76897,1,7,49
5852,岂止,2.85000,1.59852,1,6,20
5853,企盼,3.36364,1.46533,1,6,22
5854,企图,3.80952,2.13586,1,7,21
5855,企业,5.10000,1.65116,1,7,20
5856,启程,4.45000,1.84890,1,7,20
5857,启迪,3.15000,1.81442,1,7,20
5858,启动,3.85714,2.04309,1,7,42
5859,启发,3.80000,2.33057,1,7,20
5860,启航,4.73913,1.78930,1,7,23
5861,启蒙,3.70833,1.75646,1,7,24
5862,启示,3.90000,2.14966,1,7,20
5863,启事,3.44828,2.21337,1,7,29
5864,起步,3.86364,2.09978,1,7,22
5865,起草,3.40000,1.56945,1,7,20
5866,起初,2.60870,1.90070,1,7,23
5867,起床,6.35000,0.87509,4,7,20
5868,起点,4.27273,2.18614,1,7,22
5869,起飞,6.25000,1.01955,4,7,20
5870,起哄,4.95000,2.28208,1,7,20
5871,起劲,3.80952,1.91361,1,7,21
5872,起来,4.95000,1.84890,1,7,20
5873,起码,2.85000,1.87153,1,7,20
5874,起身,5.12500,1.80127,1,7,24
5875,起诉,4.57143,2.07356,1,7,42
5876,起舞,4.75000,1.65036,2,7,20
5877,起先,4.05000,2.08945,1,7,20
5878,起义,4.76190,1.72930,1,7,21
5879,起源,3.91667,2.01983,1,7,24
5880,绮丽,4.20000,2.35305,1,7,20
5881,气度,3.95000,1.70062,1,7,20
5882,气氛,4.15000,2.25424,1,7,20
5883,气愤,5.35000,1.81442,1,7,20
5884,气概,3.50000,2.04124,1,7,22
5885,气管,4.56522,1.94997,1,7,23
5886,气候,4.40909,2.28158,1,7,22
5887,气节,3.75862,2.11551,1,7,29
5888,气力,3.25000,1.80278,1,7,20
5889,气馁,4.00000,1.95180,1,7,22
5890,气派,3.90909,1.84930,1,7,22
5891,气魄,3.45455,2.13201,1,7,22
5892,气球,6.86364,0.35125,6,7,22
5893,气盛,3.00000,1.80642,1,7,20
5894,气势,4.25000,1.85679,1,7,44
5895,气体,5.05000,1.82021,1,7,20
5896,气味,6.18182,0.85280,5,7,22
5897,气温,5.11628,2.14042,1,7,43
5898,气息,4.13636,2.37638,1,7,22
5899,气象,4.95238,2.33401,1,7,21
5900,气质,3.57143,1.96396,1,7,21
5901,迄今,3.28261,2.18747,1,7,46
5902,汽车,6.90476,0.30079,6,7,21
5903,汽水,6.77273,0.52223,5,7,44
5904,汽油,6.23810,1.26114,3,7,21
5905,契合,3.40909,1.59341,1,7,22
5906,契机,3.95238,2.13251,1,7,21
5907,契约,4.68889,1.95195,1,7,45
5908,器材,5.30952,1.71774,1,7,42
5909,器官,5.39130,1.64425,2,7,23
5910,器具,5.50000,1.46898,2,7,20
5911,器皿,5.73684,1.48482,2,7,19
5912,器械,5.82609,1.23038,3,7,23
5913,器重,3.41379,2.02691,1,7,29
5914,洽谈,3.65517,1.77836,1,7,29
5915,恰当,4.17391,1.69631,1,7,23
5916,恰好,3.40000,2.13739,1,7,20
5917,恰恰,2.72727,1.93174,1,7,22
5918,恰巧,4.15000,2.45539,1,7,20
5919,恰似,2.77273,1.26986,1,5,22
5920,千古,3.30000,2.07998,1,7,20
5921,千万,3.82609,2.05939,1,7,23
5922,迁徙,5.22727,1.57153,2,7,22
5923,迁移,5.14286,1.65184,2,7,21
5924,牵绊,4.38095,2.15217,1,7,42
5925,牵扯,3.54545,1.89554,1,7,22
5926,牵挂,3.81818,2.15222,1,7,22
5927,牵连,3.70000,2.02874,1,7,20
5928,牵涉,3.47826,2.08609,1,7,23
5929,牵头,2.86364,1.92403,1,7,44
5930,牵引,4.36364,2.34105,1,7,22
5931,牵制,3.31818,2.19059,1,7,22
5932,铅笔,6.78049,0.47498,5,7,41
5933,谦卑,4.00000,1.78885,1,7,21
5934,谦恭,4.91304,1.64905,2,7,23
5935,谦和,4.05000,2.23548,1,7,20
5936,谦让,4.20930,1.87157,1,7,43
5937,谦虚,4.04545,2.01133,1,7,22
5938,谦逊,4.47619,2.06444,1,7,21
5939,签订,5.80952,1.53685,2,7,21
5940,签名,4.82609,1.82538,1,7,23
5941,签署,4.90000,1.61897,1,7,20
5942,签约,3.78261,1.99901,1,7,23
5943,签证,5.25000,2.02290,2,7,20
5944,前辈,5.20000,2.11760,1,7,20
5945,前代,2.95000,1.57196,1,6,20
5946,前方,6.27778,1.01782,4,7,18
5947,前行,4.81818,2.08478,1,7,22
5948,前后,4.28571,1.73617,1,7,21
5949,前进,5.14286,2.15141,1,7,21
5950,前景,3.68182,1.91203,1,7,22
5951,前来,3.13636,1.67034,1,6,22
5952,前面,5.47826,1.85545,1,7,23
5953,前年,3.22727,2.11417,1,7,22
5954,前人,3.39130,2.06131,1,7,23
5955,前世,2.60976,1.81491,1,7,41
5956,前台,4.65000,2.00722,1,7,20
5957,前提,3.42857,1.80476,1,7,21
5958,前天,3.90000,2.22190,1,7,20
5959,前途,3.40000,1.72901,1,6,20
5960,前卫,3.70000,2.36421,1,7,20
5961,前夕,3.45455,2.01724,1,6,22
5962,前线,3.90000,1.99737,1,7,20
5963,前沿,4.00000,2.29416,1,7,20
5964,前兆,3.50000,2.03289,1,7,50
5965,前者,3.66667,2.03306,1,7,21
5966,前奏,4.00000,2.01778,1,7,29
5967,虔诚,4.38095,2.22432,1,7,21
5968,钱包,6.18421,1.33265,2,7,38
5969,钱财,5.22727,1.84989,1,7,22
5970,钳子,6.48148,0.84900,4,7,27
5971,乾坤,2.75000,1.83174,1,6,20
5972,潜伏,3.59091,2.28158,1,7,22
5973,潜力,3.85000,1.89945,1,7,20
5974,潜艇,6.10000,1.07115,4,7,20
5975,潜心,2.40909,1.62302,1,6,22
5976,潜在,3.30435,1.86924,1,7,23
5977,浅薄,3.40909,1.94347,1,7,22
5978,浅近,3.04348,1.69164,1,7,23
5979,浅陋,3.20000,1.82382,1,7,20
5980,浅显,4.28571,2.12468,1,7,21
5981,遣散,4.16667,1.97080,1,7,24
5982,谴责,4.66667,2.00832,1,7,21
5983,欠缺,3.65909,1.85451,1,7,44
5984,欠条,5.00000,2.00000,2,7,22
5985,歉意,4.13043,1.74002,1,7,23
5986,枪毙,5.30000,1.83819,1,7,20
5987,腔调,4.45000,1.87715,1,7,20
5988,强暴,4.50000,1.93309,1,7,20
5989,强大,4.36364,2.46007,1,7,22
5990,强盗,5.18182,1.94291,1,7,22
5991,强悍,4.33333,1.93218,1,7,21
5992,强行,3.95652,2.01084,1,7,23
5993,强化,4.10000,2.17401,1,7,20
5994,强健,5.12195,1.89994,1,7,41
5995,强劲,3.95000,2.35025,1,7,20
5996,强烈,4.00000,2.24781,1,7,20
5997,强迫,3.90909,1.97386,1,7,22
5998,强盛,4.15000,2.23077,1,7,20
5999,强势,3.86207,2.01289,1,7,29
6000,强调,2.90909,1.82337,1,7,22
6001,强硬,4.52174,1.80579,2,7,23
6002,强者,4.90476,2.27826,1,7,21
6003,强制,3.95455,2.14869,1,7,22
6004,强壮,5.63158,1.38285,3,7,19
6005,墙壁,6.61905,0.85404,4,7,42
6006,墙根,5.09091,2.13606,1,7,22
6007,墙角,6.34146,1.17494,2,7,41
6008,墙头,5.89286,0.87514,4,7,28
6009,抢夺,4.40000,1.93037,1,7,20
6010,抢劫,6.09302,1.25003,3,7,43
6011,抢救,5.96429,1.20130,3,7,28
6012,抢先,4.35000,2.00722,1,7,20
6013,抢险,3.39130,1.90070,1,7,23
6014,抢眼,3.68182,2.23365,1,7,22
6015,悄悄,3.18182,2.08478,1,7,22
6016,悄然,3.85714,2.15141,1,7,21
6017,敲打,5.80000,1.28145,3,7,20
6018,敲击,6.71429,0.56061,5,7,21
6019,敲诈,3.86957,1.93777,1,7,23
6020,乔装,5.59091,1.33306,2,7,22
6021,侨胞,3.50000,2.08738,1,7,22
6022,桥洞,5.77273,1.74388,2,7,22
6023,桥墩,6.05000,1.23438,2,7,20
6024,桥梁,6.33333,1.01653,4,7,21
6025,憔悴,3.95455,2.21418,1,7,22
6026,巧合,3.58333,1.76725,1,7,24
6027,巧妙,4.13043,1.79150,1,7,23
6028,巧手,4.50000,2.23607,1,7,20
6029,俏丽,5.13043,1.89027,1,7,23
6030,俏皮,4.27273,1.95623,1,7,22
6031,窍门,3.50000,2.11007,1,7,22
6032,切磋,3.50000,1.99404,1,7,22
6033,切割,5.89474,1.19697,4,7,19
6034,切实,3.72727,1.88179,1,7,22
6035,切削,4.52381,1.69172,2,7,21
6036,茄子,6.90909,0.29424,6,7,22
6037,怯懦,3.69565,1.76930,1,7,23
6038,惬意,4.00000,2.09307,1,7,22
6039,钦佩,4.25000,2.42520,1,7,20
6040,侵犯,3.81818,2.32249,1,7,22
6041,侵害,3.72727,1.80428,1,7,22
6042,侵略,3.84091,1.98767,1,7,44
6043,侵入,3.54545,2.06391,1,7,22
6044,侵蚀,3.63636,2.55502,1,7,22
6045,侵吞,4.30435,1.74342,1,7,23
6046,侵袭,3.59091,1.86851,1,7,22
6047,侵占,4.31818,1.61500,2,7,22
6048,亲爱,3.47619,2.29388,1,7,21
6049,亲近,4.37500,1.87682,1,7,40
6050,亲密,4.80000,1.73509,1,7,20
6051,亲昵,4.52500,1.72445,1,7,40
6052,亲戚,5.27273,2.00432,1,7,22
6053,亲切,3.95455,2.38002,1,7,22
6054,亲情,3.85000,2.08440,1,7,20
6055,亲热,5.28571,1.73617,2,7,21
6056,亲人,6.12500,0.99195,4,7,40
6057,亲身,4.00000,2.15211,1,7,20
6058,亲生,3.90909,2.18019,1,7,22
6059,亲手,4.73913,1.95907,1,7,23
6060,亲属,5.35000,2.13431,1,7,20
6061,亲眼,4.09524,2.36442,1,7,21
6062,亲自,3.09091,2.24476,1,7,22
6063,琴弦,5.95455,1.55769,3,7,22
6064,禽兽,4.51724,1.78527,1,7,29
6065,勤奋,5.17391,1.87452,1,7,23
6066,勤恳,3.47826,2.12922,1,7,23
6067,勤快,5.10000,2.12504,1,7,20
6068,勤劳,4.15000,1.92696,1,7,20
6069,勤勉,3.55000,1.82021,1,7,20
6070,擒获,4.54545,2.17622,1,7,22
6071,青草,6.57143,0.74642,5,7,21
6072,青春,5.00000,2.05196,1,7,20
6073,青翠,4.90000,1.83246,1,7,20
6074,青睐,3.22727,2.13657,1,7,22
6075,青年,6.04545,1.04550,4,7,22
6076,青山,5.69565,1.57926,2,7,23
6077,青苔,6.60870,0.78272,5,7,23
6078,青天,4.31818,2.19059,1,7,22
6079,青铜,5.30000,1.49032,3,7,20
6080,青蛙,6.70732,0.60183,5,7,41
6081,轻薄,4.65217,1.82430,1,7,23
6082,轻便,3.71429,2.00357,1,7,21
6083,轻风,4.54167,1.71893,1,7,24
6084,轻浮,3.72727,2.16425,1,7,22
6085,轻捷,3.95000,1.98614,1,7,20
6086,轻快,3.43478,1.80469,1,7,23
6087,轻率,4.09524,1.97243,1,7,21
6088,轻慢,3.60000,1.46539,1,6,20
6089,轻蔑,5.21739,1.73091,2,7,23
6090,轻飘,3.95455,1.78558,1,7,22
6091,轻巧,4.09524,2.36442,1,7,21
6092,轻柔,4.47619,2.15914,1,7,21
6093,轻视,3.97727,2.06283,1,7,44
6094,轻松,5.14286,2.15141,1,7,21
6095,轻佻,3.75000,1.99671,1,7,20
6096,轻微,3.60870,2.14771,1,7,23
6097,轻易,3.52381,2.20497,1,7,21
6098,轻盈,3.54545,1.92050,1,7,22
6099,轻舟,5.13043,2.07374,1,7,23
6100,倾倒,3.59091,2.08530,1,7,22
6101,倾覆,3.55556,1.80348,1,7,45
6102,倾诉,4.60000,1.72901,1,7,20
6103,倾听,4.12500,1.80127,1,7,24
6104,倾吐,3.65217,1.79921,1,7,23
6105,倾向,3.09091,2.02153,1,7,22
6106,倾销,3.61905,1.77415,1,7,21
6107,倾斜,5.25000,2.09950,1,7,20
6108,倾泻,4.15000,1.98083,1,7,20
6109,倾轧,3.36364,1.98915,1,7,22
6110,倾注,3.27273,2.20782,1,7,22
6111,清白,3.66667,2.17562,1,7,21
6112,清澈,5.09091,1.94958,1,7,22
6113,清晨,5.55000,1.82021,1,7,20
6114,清除,4.45455,2.26205,1,7,22
6115,清楚,3.77273,1.87545,1,7,22
6116,清纯,4.17391,2.16695,1,7,23
6117,清脆,3.86364,2.14466,1,7,22
6118,清淡,4.16667,2.18550,1,7,42
6119,清点,3.69565,2.22455,1,7,23
6120,清高,3.08333,2.04124,1,7,24
6121,清洁,6.15789,1.01451,4,7,19
